market_rank,symbol,close,return_1d,return_5d,return_20d,rsi,ema20_distance,ema50_distance,volume_ratio,volume_accumulation_ratio,up_down_volume_ratio,atr_pct,range_20_pct,close_position,upper_wick_ratio,momentum_percentile,trend_percentile,volume_percentile,quality_percentile,relative_strength_score,market_percentile,relative_class
303,ATATP,265.0,-1.0271,-7.8261,-14.1005,24.5327,-6.7758,-1.4902,0.5249,0.4977,1.4811,6.4353,44.9361,0.7049,0.1311,54.72696245733789,50.893344709897605,24.34300341296928,51.38225255972697,46.898037542662124,48.4641638225256,ZAYIF
304,RTALB,2.5,-5.303,-11.032,-16.1074,33.6066,-11.3713,-17.033,1.9877,1.3229,1.3972,5.7143,29.2683,0.1481,0.1111,38.33617747440273,31.564199385665525,82.65784982935155,46.343856655290104,46.610300771331055,48.29351535836178,ZAYIF
305,KLSER,21.38,0.4699,-8.5543,-12.5205,19.0476,-8.4255,-12.6701,0.8944,0.7837,1.462,2.8197,27.3674,0.4194,0.5806,56.808873720136525,36.075085324232084,40.43515358361775,52.35921501706485,46.513054607508536,48.122866894197955,ZAYIF
306,LIDFA,1.5,3.4483,-11.5509,-14.8636,18.9706,-10.1357,-15.2407,1.673,1.218,0.8939,4.8423,31.5079,0.6,0.4,48.353242320819106,29.606655290102392,64.8122866894198,50.12372013651877,46.33976109215017,47.95221843003413,ZAYIF
307,ENPRA,49.02,-0.8495,-9.7238,-17.6134,19.4175,-10.6855,-16.854,1.4448,0.7985,1.0725,3.9619,30.2083,1.0,0.0,45.15358361774744,26.91296928327645,46.672354948805456,79.33447098976109,46.1377133105802,47.781569965870304,ZAYIF
308,EKDMR,40.12,-0.199,-9.8427,-14.7834,18.9275,-11.0153,-16.1818,1.1379,0.7411,1.5148,5.0278,30.5424,0.964,0.036,48.882252559726965,26.6382252559727,48.08873720136519,70.49488054607508,45.94061433447099,47.610921501706486,ZAYIF
309,BURVA,607.5,-3.5714,-4.1798,-23.6809,31.8757,-10.1605,-20.8066,2.4595,1.5909,1.3111,10.6408,51.6008,0.3293,0.6545,51.31399317406143,28.614751160409554,85.12798634812286,21.68941979522184,45.934595996587035,47.44027303754266,ZAYIF
310,BIGEN,127.2,-9.9788,-5.8475,-14.2857,29.3985,-12.2069,-1.5038,0.0025,1.3609,2.0933,10.9894,77.1248,0.0,0.0,52.218430034129696,43.5746909556314,53.85665529010238,29.112627986348127,45.793908993174064,47.269624573378834,ZAYIF
311,EUYO,4.27,-6.7686,-10.2941,-14.6,29.4478,-10.7231,-15.627,1.5969,0.7975,1.5723,5.8548,23.4867,0.359,0.0769,42.25255972696246,30.67025549488055,62.901023890784984,56.57849829351536,45.486230232081915,47.098976109215016,ZAYIF
312,ENDAE,15.65,0.9677,-8.9587,-13.5837,14.2857,-8.0039,-9.5789,0.8221,0.5365,1.6144,5.0251,44.37,0.7,0.3,54.53071672354949,40.36945392491467,33.70307167235495,49.7098976109215,45.249061433447096,46.92832764505119,ZAYIF
313,YYLGD,9.03,-0.1106,-10.6825,-11.5573,23.3945,-8.8213,-11.9752,1.149,0.7114,1.0203,3.0375,18.4389,0.4483,0.5517,51.75767918088738,36.2542662116041,34.12116040955632,60.853242320819106,45.216552901023896,46.75767918088737,ZAYIF
314,ALKA,7.2,-3.3557,-12.4088,-10.67,27.2031,-10.1832,-14.8041,1.0894,0.908,1.4897,4.2956,22.1127,0.2857,0.1714,45.767918088737204,30.405998191126272,54.334470989761094,58.53668941979522,45.17103153924915,46.58703071672355,ZAYIF
315,YONGA,39.9,-3.6232,-10.3774,-16.875,16.8142,-9.9155,-15.7296,1.2782,1.0936,1.1026,2.8428,22.5564,0.0,0.0,41.092150170648466,29.505119453924916,58.25938566552902,62.81569965870308,44.959726962457346,46.41638225255973,ZAYIF
316,KARSN,10.53,-10.0,-36.2205,12.7409,54.7655,-12.9468,-8.386,0.7564,1.9505,2.1697,13.0715,83.0986,0.0,1.0,40.17918088737202,58.383659897610926,67.51706484641637,5.588737201365189,44.88182151877133,46.2457337883959,ZAYIF
317,BESTE,27.78,4.8302,-11.6412,-19.9424,29.0816,-9.7842,-12.0959,1.572,0.6597,2.015,6.9989,42.6613,0.6866,0.3134,43.48976109215017,36.253644778156996,60.665529010238906,44.19795221843003,44.881554184300334,46.075085324232084,ZAYIF
318,PKENT,110.4,-3.5808,-11.254,-13.4118,21.8638,-9.7789,-14.072,1.1763,0.8167,1.4965,3.5844,24.4954,0.2295,0.0984,43.16552901023891,31.673208191126275,53.02901023890785,60.460750853242324,44.803668941979524,45.90443686006826,ZAYIF
319,COSMO,108.8,-1.5385,-6.3683,-4.4776,13.9037,-7.7672,-14.2248,0.5488,0.7171,1.3349,6.0596,39.7545,0.4085,0.5915,71.13481228668942,35.3882252559727,26.109215017064848,34.30887372013652,44.777047781569976,45.73378839590443,ZAYIF
320,ANGEN,8.07,-3.3533,-10.7301,-12.945,33.7047,-10.0473,-14.3124,1.0474,1.2591,1.1069,5.3284,28.0702,0.1731,0.2885,45.26450511945392,37.13542453924915,55.648464163822524,42.636518771331055,44.4295352116041,45.563139931740615,ZAYIF
321,OBASE,33.28,-2.7469,-7.6069,-11.4423,23.7154,-8.0175,-12.2658,0.7369,0.5702,1.5784,4.4085,22.9232,0.3878,0.6122,57.22696245733789,37.17406143344709,30.639931740614337,48.72013651877134,44.36245733788396,45.39249146757679,ZAYIF
322,BURCE,29.58,-0.6048,-10.6884,-17.3743,16.7689,-10.6309,-18.2416,1.5812,0.9883,1.6192,5.3511,46.6715,0.612,0.388,43.515358361774744,25.59300341296928,73.63481228668942,43.029010238907844,44.075,45.22184300341297,ZAYIF
323,GRNYO,11.01,2.8972,-11.138,-20.1595,33.697,-11.7691,-21.1256,2.2321,1.7172,1.2286,7.85,38.7833,0.3821,0.6179,43.25085324232082,27.3273,82.75597269624573,30.298634812286686,44.04341184300341,45.051194539249146,ZAYIF
324,ERCB,39.88,-3.1098,-10.9821,-13.1911,28.9801,-10.243,-15.7882,0.9498,1.094,1.7135,4.7249,22.999,0.1835,0.3945,44.46245733788396,30.583796484641635,61.49317406143344,46.339590443686006,44.04288638566553,44.88054607508533,ZAYIF
325,FENER,2.63,1.938,-10.8475,-15.1613,12.5,-10.6677,-14.0932,0.9725,0.8128,1.3444,4.101,39.1304,0.8,0.2,48.35324232081912,30.042662116040955,41.9283276450512,61.412116040955624,43.925682593856656,44.7098976109215,ZAYIF
326,OZATD,4035.0,-9.9833,-9.3258,-7.3479,29.0667,-10.7266,2.436,0.0029,0.3349,1.6458,5.9834,26.8444,0.0,0.0,52.465870307167236,47.6779480887372,21.220136518771334,47.43174061433447,43.87420353924915,44.53924914675768,ZAYIF
327,NATEN,4.71,-2.4845,-12.4535,-16.6372,27.4193,-10.7788,-17.1364,1.816,1.1384,1.1861,5.232,31.1111,0.4884,0.2326,38.09726962457338,26.80791607508533,71.45904436860069,51.86860068259385,43.861658098976115,44.36860068259386,ZAYIF
328,BAKAB,34.96,1.0989,-7.9031,-18.3178,27.1583,-9.7045,-17.4233,0.612,0.6321,2.1046,4.2252,29.4012,0.7816,0.2184,52.67918088737201,28.48427887372013,33.70307167235495,64.16382252559727,43.69272393515358,44.19795221843004,ZAYIF
329,VERTU,30.06,-4.0842,-11.1702,-17.4176,13.8539,-11.2736,-15.7361,1.4736,0.83,1.6562,3.493,25.8152,0.287,0.1204,37.738907849829346,26.95477815699659,63.36177474402731,60.290102389078505,43.687457337883956,44.027303754266214,ZAYIF
330,ESEN,3.09,-3.1348,-11.9658,-13.9276,27.7311,-9.4427,-11.8471,1.2402,0.8961,1.2249,4.6232,24.8366,0.1765,0.2353,41.604095563139936,36.19092515358361,51.93686006825939,49.99146757679181,43.55642430375427,43.85665529010239,ZAYIF
331,SNGYO,2.78,1.0909,-13.6646,-12.8527,20.1754,-12.169,-16.1736,1.5665,1.5245,0.8274,5.2672,37.7778,0.5714,0.4286,45.12798634812287,25.44368600682594,67.05631399317406,44.42832764505119,43.48242320819112,43.68600682593857,ZAYIF
332,KLSYN,13.6,-3.7509,-16.6667,-13.924,33.0565,-12.0524,-8.5474,1.1805,1.2101,1.8251,6.8855,34.8765,0.3678,0.6322,33.903583617747444,39.91467252559727,73.5665529010239,32.67064846416382,43.417575819112635,43.515358361774744,ZAYIF
333,YYAPI,0.69,-5.4795,-12.6582,-17.8571,11.7647,-12.4896,-18.2877,1.5098,1.0463,1.546,2.6915,24.6377,0.0,0.0,33.839590443686006,22.714163822525595,73.41296928327645,61.015358361774744,43.30827645051195,43.344709897610926,ZAYIF
334,PAGYO,125.0,-2.3438,-8.8257,-15.9381,16.5829,-11.6693,-14.8945,1.0986,1.1405,1.2236,4.1829,35.9677,0.2381,0.2857,47.184300341296925,27.474402730375427,58.09726962457338,45.63566552901023,43.17517064846416,43.1740614334471,ZAYIF
335,TRILC,0.96,-3.0303,-12.7273,-17.2414,25.0,-10.5867,-22.0689,0.9025,0.7704,5.5267,3.5714,24.7312,1.0,0.0,36.26279863481229,22.23037542662116,48.05460750853243,84.34726962457339,43.06663822525597,43.003412969283275,ZAYIF
336,KRVGD,2.06,-1.9048,-11.2069,-11.588,27.0833,-9.103,-15.1197,0.8827,1.3046,0.6914,3.3981,15.0485,0.0,0.4,47.696245733788395,32.060123583617745,43.91638225255973,52.12883959044368,43.04730328668942,42.83276450511945,ZAYIF
337,KRSTL,8.01,1.3924,-9.2865,-14.5144,14.2132,-9.3623,-15.499,0.9235,0.7962,0.9045,2.7644,23.6129,0.5806,0.4194,52.93515358361775,31.087883959044373,27.89249146757679,62.06911262798634,43.016552901023886,42.66211604095563,ZAYIF
338,ZEDUR,6.72,-4.0,-10.1604,-15.0442,15.7609,-10.3811,-15.7483,1.4084,0.9018,1.1187,3.9116,24.3161,0.3415,0.3415,43.34470989761092,28.543515358361773,52.51706484641639,53.6518771331058,42.59411262798635,42.491467576791806,ZAYIF
339,MAKIM,13.31,1.6031,-9.0847,-15.0606,14.1573,-10.7137,-16.4096,1.2356,0.7968,4.822,5.1572,39.6375,0.234,0.7376,52.67064846416382,27.265358361774744,60.18771331058021,30.324232081911262,42.53011945392492,42.32081911262799,ZAYIF
340,SDTTR,18.93,2.1587,-8.5507,-17.2048,20.3684,-10.1703,-13.2628,0.7834,0.817,1.3225,6.7731,40.5139,0.7531,0.2469,52.960750853242324,31.709044368600683,35.24317406143345,50.05972696245733,42.51953924914676,42.15017064846416,ZAYIF
341,VKING,18.57,-4.9155,-10.5491,-15.5909,17.0055,-10.696,-16.0202,1.4804,0.9652,1.2378,4.7581,23.2456,0.1897,0.3333,41.12627986348123,27.59982935153584,61.424914675767916,47.57679180887372,42.289163822525595,41.979522184300336,ZAYIF
342,ECZYT,261.0,0.0,-14.9837,-18.4375,18.2292,-13.6793,-17.2099,1.9916,0.9428,1.5617,4.2488,27.6265,0.381,0.2857,35.59300341296928,21.292662116040955,74.18088737201366,53.50255972696245,42.24419795221843,41.80887372013652,ZAYIF
343,MHRGY,1.96,-2.0,-12.8889,-11.7117,30.2885,-10.0126,-13.8151,0.81,1.6689,1.4018,5.4179,25.5102,0.0,0.5556,44.12116040955632,34.610332593856654,60.11945392491468,31.565699658703075,42.20758783276451,41.63822525597269,ZAYIF
344,ESCOM,4.76,1.0616,-8.6372,-18.7713,17.8082,-9.3391,-12.4462,0.7265,0.6553,1.1878,4.2467,32.4444,0.7647,0.2353,49.87201365187713,34.70136518771331,22.474402730375427,61.48464163822526,41.93156996587031,41.467576791808874,ZAYIF
345,BJKAS,2.13,-9.7458,-17.4419,-12.7049,37.6569,-9.747,-1.2367,0.1021,1.2398,1.4532,11.6365,71.123,0.0,0.0,32.13310580204779,55.49871853242321,47.44880546075085,29.30887372013652,41.697567778157,41.29692832764505,ZAYIF
346,EUREN,3.38,-4.2493,-14.4304,-11.2861,30.0,-11.2239,-15.0852,1.1522,1.0059,1.1626,5.0085,25.6716,0.1364,0.1818,40.55460750853243,30.665529010238906,53.32764505119454,48.70733788395904,41.60998293515358,41.12627986348123,ZAYIF
347,ASTOR,255.5,4.0733,-10.4294,-22.9261,17.9795,-13.5956,-15.7604,1.6013,1.0136,1.0176,7.024,49.7489,0.7685,0.2315,44.22354948805461,23.03668941979522,59.598976109215016,47.79863481228669,41.58609215017065,40.955631399317404,ZAYIF
348,OBAMS,4.73,-1.4583,-12.7306,-5.9642,31.4554,-9.4819,-13.4325,0.668,0.6921,1.4586,5.7233,28.6957,0.4194,0.5806,52.738907849829346,37.32692484641638,29.761092150170647,40.354095563139936,41.29048359726962,40.784982935153586,ZAYIF
349,DOKTA,21.24,1.7241,-8.8412,-15.4459,31.0,-5.6521,-7.5355,0.4492,0.6855,0.8544,4.661,31.3976,0.2405,0.7595,52.95221843003413,51.311262798634814,11.049488054607508,35.73378839590443,40.98006825938566,40.61433447098976,ZAYIF
350,TKNSA,15.53,0.4528,-5.9358,-20.4813,14.23,-8.6509,-12.8105,0.4104,0.4526,1.2903,5.1375,42.3459,0.7193,0.2807,54.89761092150171,35.21501706484642,17.96928327645051,51.18600682593856,40.93907849829352,40.44368600682594,ZAYIF
351,KRONT,19.8,0.1011,-9.8361,-23.8462,22.3077,-12.8637,-15.072,1.0877,1.0629,1.3913,7.1861,45.9459,0.7222,0.2778,41.0580204778157,25.419795221843003,59.47952218430034,45.49488054607509,40.849488054607505,40.27303754266212,ZAYIF
352,OZYSR,10.85,-6.5461,-9.5079,-16.5385,37.7254,-10.1429,-12.0645,0.8301,1.0349,1.0692,8.0053,28.3626,0.0,0.1446,41.732081911262796,43.41787706484642,39.641638225255974,36.015358361774744,40.79072148122867,40.1023890784983,ZAYIF
353,VBTYZ,30.78,0.5225,-15.9016,-8.0096,28.0438,-11.6301,-7.803,0.7156,0.6405,1.4969,6.2239,32.4701,0.4459,0.2838,48.58361774744027,36.95017085324232,29.812286689419793,45.51194539249146,40.786416443686,39.93174061433447,ZAYIF
354,SEKFK,4.03,-0.7389,-9.4382,-10.8407,22.2222,-9.8204,-26.3437,0.8029,0.6606,0.7786,4.3424,22.3377,0.8182,0.0909,55.358361774744026,21.531569965870304,16.459044368600683,73.95051194539249,40.77704778156996,39.76109215017065,ZAYIF
355,MEDTR,20.96,-3.1423,-14.7968,-17.8683,6.2044,-13.1083,-17.9023,2.2303,1.0996,1.3166,3.626,26.9305,0.1558,0.4026,32.33788395904437,21.65699658703072,76.89419795221843,46.47610921501707,40.58976109215018,39.59044368600683,ZAYIF
356,PNLSN,36.94,-0.592,-9.5051,-15.3141,18.2195,-9.3299,-13.7605,0.7566,0.6333,2.0859,3.9214,31.753,0.3437,0.625,48.575085324232084,33.15443686006826,36.37372013651877,42.943686006825935,40.49496587030717,39.419795221843,ZAYIF
357,AKSEN,68.5,2.1626,-14.3214,-19.9766,22.4074,-13.0566,-17.8207,1.5796,0.6884,1.5935,5.8863,41.7825,0.8497,0.1503,37.45733788395904,22.015358361774744,58.43856655290102,56.12627986348123,40.38139931740615,39.249146757679185,ZAYIF
358,VRGYO,1.52,-5.0,-17.3913,-15.0838,20.3704,-12.7809,-16.8848,1.5606,1.0918,1.1034,4.5113,24.5033,0.0714,0.0,30.554607508532424,23.586177474402728,64.76109215017064,58.61774744027304,40.35674061433447,39.07849829351536,ZAYIF
359,HKTM,11.79,-1.2563,-6.3543,-19.3018,33.0922,-7.306,-6.0382,0.1937,0.5441,0.6808,7.0399,40.5546,0.5,0.38,52.71331058020478,50.99031788395905,5.486348122866894,39.18088737201364,40.315184102389075,38.907849829351534,ZAYIF
360,MERKO,1.09,-2.6786,-11.3821,-19.2593,21.7391,-12.2272,-34.5046,1.3474,1.2495,2.7654,5.0459,27.7778,0.25,0.5,37.474402730375424,15.893344709897612,81.30546075085324,40.26877133105802,40.26928327645051,38.737201365187715,ZAYIF
361,BIENY,18.5,-1.7003,-9.4912,-14.1133,2.3696,-9.8811,-12.7184,0.905,0.5035,1.4165,4.3436,25.8315,0.3151,0.4795,48.54095563139933,32.903583617747444,32.58105802047782,46.3481228668942,40.263054607508536,38.56655290102389,ZAYIF
362,KZBGY,1.59,-1.2422,-14.5161,-21.2871,16.9491,-14.062,-23.7222,1.9503,1.0959,1.2327,4.7619,41.2162,0.7857,0.2143,32.25255972696246,15.433447098976108,72.87542662116041,57.05631399317406,39.79607508532423,38.395904436860064,ZAYIF
363,MEPET,17.85,-5.9536,-16.0395,-13.6012,36.8962,-10.9937,-13.1374,1.0749,1.1117,1.6281,8.2193,26.6106,0.0,0.881,33.54948805460751,39.63149467576792,65.75085324232082,21.663822525597272,39.67494328327645,38.225255972696246,ZAYIF
364,BEGYO,2.95,-2.9605,-12.7219,-17.8273,7.595,-11.8974,-17.0665,1.3436,0.8922,1.2896,3.8741,30.9278,0.25,0.1875,35.827645051194544,24.738907849829353,56.100682593856654,52.81143344709898,39.61271331058021,38.05460750853242,ZAYIF
365,INTEK,197.3,-3.7561,-13.3128,-21.6286,8.0895,-14.8126,-21.3125,1.6522,0.7839,1.4369,2.7406,34.4605,0.5729,0.0,30.51194539249147,16.10836177474403,60.1877133105802,71.33105802047781,39.47346416382253,37.883959044368595,ZAYIF
366,DGATE,79.7,-1.6049,-10.1466,-21.8627,15.3595,-12.6298,-19.0126,2.028,0.8829,1.2757,7.582,43.1452,0.6497,0.3503,39.5221843003413,21.633105802047783,64.67576791808872,40.76791808873719,39.410409556313994,37.71331058020478,ZAYIF
367,TSPOR,0.92,-1.0753,-9.8039,-15.5963,9.7561,-9.9355,-9.3833,0.8729,0.8886,1.0953,4.8137,40.6593,0.2,0.4,46.58703071672355,36.588737201365184,34.75255972696246,36.52303754266212,39.409129692832764,37.54266211604095,ZAYIF
368,PAHOL,1.11,-5.9322,-17.7778,-15.2672,19.0476,-14.1497,-17.8622,2.7292,1.343,1.1257,4.8906,31.4815,0.25,0.25,29.266211604095563,19.92491467576792,77.17576791808874,46.22440273037543,39.09820819112628,37.37201365187713,ZAYIF
369,FADE,13.5,-0.6623,-12.2807,-11.4754,14.3223,-11.1516,-13.302,0.8616,0.3671,1.244,4.1587,24.8109,0.4308,0.3538,48.09726962457338,29.827645051194537,24.83788395904437,54.33873720136519,39.08796928327645,37.20136518771331,ZAYIF
370,MTRYO,7.94,-4.4525,-10.4848,-13.1291,24.8031,-9.6276,-13.3804,0.9582,0.8362,0.9344,5.2177,31.5789,0.425,0.3125,44.658703071672356,32.808020477815695,31.98378839590444,47.18856655290103,39.02389078498293,37.03071672354949,ZAYIF
371,ARENA,17.7,1.3166,-10.8312,-16.6667,25.0656,-10.931,-19.033,1.361,0.772,1.4005,5.8636,36.3417,0.417,0.583,45.93856655290102,23.87883959044369,52.90955631399317,36.41638225255973,39.00085324232082,36.86006825938566,ZAYIF
372,DOFER,24.66,-2.1429,-11.9286,-18.3984,20.1635,-10.4945,-14.7962,1.0702,0.7327,1.6264,3.638,24.8564,0.25,0.625,37.96928327645051,29.71416382252559,47.28668941979522,45.810580204778155,38.76766211604095,36.689419795221845,ZAYIF
373,CONSE,1.99,-1.4851,-12.7193,-12.3348,27.6923,-10.62,-15.7979,0.7363,1.4208,1.0863,5.8507,24.8731,0.2,0.6,44.06996587030717,29.108223583617747,46.228668941979514,36.39505119453925,38.63169915699659,36.51877133105802,ZAYIF
374,MIATK,28.1,-9.9936,-26.208,-9.3548,46.6667,-13.5177,-15.8395,0.1457,1.6856,2.0976,10.8185,50.4484,0.0,0.0,27.26962457337884,40.965047064846416,58.907849829351534,32.20136518771331,38.59360968259386,36.3481228668942,ZAYIF
375,LUKSK,73.6,-1.9973,-10.6254,-15.9338,24.2826,-10.8641,-16.8371,0.9227,0.6262,1.1285,4.4934,23.8558,0.2703,0.0,43.284982935153586,26.37542662116041,27.175767918088738,63.267918088737204,38.58720136518771,36.177474402730375,ZAYIF
376,NIBAS,3.62,-3.7234,-20.4396,6.4706,35.0694,-12.437,-13.6606,0.3512,1.0702,0.7627,11.2273,53.0792,0.2903,0.129,50.136518771331055,35.55648730375427,28.088737201365188,33.98464163822526,38.4456151331058,36.00682593856656,ZAYIF
377,SAMAT,4.59,-2.9598,-12.069,-13.7218,18.75,-11.5345,-16.3915,1.1304,0.89,1.2577,5.2443,27.8281,0.3269,0.5577,42.36348122866894,26.05887372013652,49.351535836177476,39.95733788395904,38.43660409556314,35.83617747440273,ZAYIF
378,MERCN,15.97,-5.2226,-14.1398,-28.3856,36.3743,-13.0027,-20.1045,2.0695,1.2014,0.9253,6.6643,47.0007,0.4372,0.0874,24.155290102389078,28.62594849829351,68.08873720136519,46.06655290102389,38.2272043447099,35.665529010238906,ZAYIF
379,KATMR,1.68,-2.3256,-10.6383,-18.8406,14.5161,-13.1319,-21.7981,1.3007,1.155,0.9999,4.6344,31.5152,0.3333,0.3333,40.255972696245735,17.91211604095563,57.88395904436861,46.0580204778157,38.12278156996587,35.49488054607509,ZAYIF
380,SNICA,2.88,-1.0309,-9.7179,-17.7143,13.5593,-9.5635,-16.4767,0.6758,0.567,1.8836,4.6379,33.452,0.4667,0.4667,44.83788395904436,29.40358361774744,32.00511945392492,45.012798634812285,37.67252559726962,35.32423208191126,ZAYIF
381,AKYHO,1.89,-3.0769,-16.3717,-17.8261,31.1111,-10.7945,-15.8231,1.0433,1.3091,0.8251,7.1429,24.7312,0.3,0.2,30.39249146757679,31.408693071672353,50.05972696245733,47.07337883959044,37.633358774744025,35.153583617747444,ZAYIF
382,HATEK,11.64,-1.6061,-12.3494,-7.3248,36.2832,-9.0375,-13.67,0.6168,0.6175,0.6816,6.3022,28.8344,0.1905,0.5556,52.34641638225256,42.17962402730376,10.938566552901023,33.4598976109215,37.615235331058024,34.98293515358362,ZAYIF
383,ALTNY,14.68,-1.8717,-17.8052,-21.2024,25.163,-12.8505,-12.6915,1.1958,1.0434,1.3827,7.1185,42.971,0.6929,0.3071,27.04778156996587,28.33447098976109,61.962457337883954,44.189419795221845,37.50221843003413,34.8122866894198,ZAYIF
384,KLGYO,4.0,-1.4778,-16.6667,-11.3082,15.5844,-12.9686,-14.8676,1.4078,0.8309,1.2615,5.75,33.5897,0.3448,0.6552,40.49914675767918,25.610921501706486,53.43003412969284,34.26621160409557,37.49692832764505,34.641638225255974,ZAYIF
385,KARTN,133.9,-5.3041,-14.4409,-24.7753,33.9795,-16.6929,-19.3973,1.9202,1.2422,2.3339,9.2286,44.1477,0.307,0.5116,25.52901023890785,22.319604607508534,89.15529010238907,26.22866894197952,37.4173830887372,34.470989761092156,ZAYIF
386,BIOEN,15.71,-3.4419,-17.5761,-15.8092,33.0587,-13.9422,-13.8021,0.9386,1.0728,1.4312,7.9067,42.1769,0.6474,0.3526,30.503412969283275,30.521601331058022,55.86177474402731,40.42662116040955,37.36671930716724,34.30034129692833,ZAYIF
387,BVSAN,97.15,-9.9629,-30.8048,-6.0445,46.0256,-13.6073,-13.9461,0.9109,2.024,1.312,9.6868,51.4153,0.0,0.8994,31.12627986348123,42.4366918771331,63.33617747440273,10.989761092150166,37.336809610921506,34.129692832764505,ZAYIF
388,SODSN,6.32,-7.1953,-15.2815,-20.5031,16.6667,-13.6976,-19.1444,1.6746,0.9128,0.8978,3.2663,26.3415,0.3091,0.0,26.646757679180887,19.23805460750853,53.54095563139932,67.26962457337883,37.115102389078494,33.95904436860068,ZAYIF
389,DERHL,1.82,-3.7037,-14.1509,-19.1111,21.4286,-12.6631,-17.9482,1.7253,0.6994,1.1258,4.6311,30.3371,0.2105,0.0,31.80034129692833,22.588737201365188,49.05290102389078,57.056313993174065,37.03344709897611,33.78839590443686,ZAYIF
390,ORMA,134.5,-3.5842,-10.6906,-18.9759,21.4112,-11.9849,-17.5492,1.1452,1.0903,0.7197,3.043,26.2921,0.1818,0.8182,38.472696245733786,24.12372013651877,48.39590443686007,43.2636518771331,37.01501706484641,33.617747440273035,ZAYIF
391,DERIM,31.44,-1.442,-10.9853,-13.9102,21.4141,-9.6888,-12.201,0.9896,0.7875,1.2544,4.9209,37.7226,0.0,0.9835,45.580204778157004,34.23549488054607,38.711604095563146,23.941979522184297,36.90819112627986,33.44709897610921,ZAYIF
392,VSNMD,35.3,-5.615,-14.362,-25.6216,13.4286,-15.5402,-23.8224,1.4752,1.0982,4.3234,5.2246,40.8856,0.2,0.0308,24.863481228668945,13.814846416382254,80.7679180887372,46.84300341296929,36.68609215017065,33.27645051194539,ZAYIF
393,TUREX,5.3,-1.487,-12.9721,-24.2857,12.2093,-13.032,-19.3549,1.2447,0.8721,1.6535,3.7871,35.8238,0.32,0.36,31.5358361774744,20.522184300341298,60.07252559726963,46.56996587030717,36.64522184300342,33.105802047781566,ZAYIF
394,HUBVC,2.01,-0.9852,-17.284,-24.1509,26.3158,-16.2321,-23.8464,2.2353,1.3218,1.2901,7.6404,48.0874,0.72,0.28,26.868600682593858,13.104095563139932,81.16894197952217,43.66894197952218,36.623378839590444,32.93515358361775,ZAYIF
395,ARZUM,1.35,-1.4599,-12.9032,-21.5116,22.449,-12.6102,-20.8804,1.0461,0.4964,2.0301,4.6032,30.8271,0.3333,0.0,33.69453924914676,20.139931740614333,43.79692832764505,59.923208191126285,36.369795221843006,32.76450511945392,ZAYIF
396,RNPOL,2.05,-3.7559,-8.4821,-19.6078,18.3908,-10.7447,-13.8009,0.5148,0.8578,1.148,5.7143,37.8109,0.0,0.0,43.91638225255973,30.07849829351536,27.03071672354949,42.82423208191126,36.191296928327645,32.593856655290104,ZAYIF
397,YUNSA,6.67,-1.4771,-11.6556,-23.9453,18.3594,-13.3148,-19.9323,1.2532,1.0545,0.9589,4.562,36.3354,0.4792,0.3125,34.36006825938566,19.423208191126278,52.42320819112628,49.3216723549488,36.18472696245733,32.42320819112628,ZAYIF
398,GENKM,9.21,-9.9707,-22.67,-12.1183,39.6341,-13.1578,-18.8477,0.7268,1.6849,1.5644,8.2054,32.6819,0.0,0.1604,26.12627986348123,32.15106542662116,60.69965870307167,32.918088737201366,36.07091689761093,32.25255972696246,ZAYIF
399,EKIZ,51.2,-5.1852,-15.5115,-14.6667,30.8489,-12.7522,-20.6033,1.0046,1.0171,0.8992,5.2107,22.0703,0.0,0.0,33.32764505119454,23.975614095563138,41.59982935153583,53.984641638225256,35.894732010238904,32.081911262798634,ZAYIF
400,ULUUN,7.23,-0.2759,-12.8916,-13.9286,19.3333,-11.0965,-13.8961,0.7042,0.8657,1.1483,5.6807,30.5949,0.4333,0.5667,42.91808873720137,29.194539249146757,29.99146757679181,40.2901023890785,35.742662116040954,31.91126279863481,ZAYIF
401,EYGYO,2.26,-5.4393,-16.9118,-11.7187,22.2222,-12.2555,-12.0679,1.147,0.8246,1.343,6.1315,27.6786,0.1667,0.8333,35.45221843003414,30.06058020477816,49.18088737201365,30.65699658703072,35.71732081911263,31.74061433447099,ZAYIF
402,ATEKS,84.7,-1.5116,-13.5714,-22.3648,33.1147,-12.2719,-17.8966,0.8611,0.7144,1.3418,3.0064,33.412,0.0,0.0,32.32935153583618,29.025073003412967,33.25511945392492,55.025597269624576,35.60854579180887,31.569965870307165,ZAYIF
403,AYES,25.8,-1.5267,-10.4167,-19.3246,17.4224,-10.7731,-14.4569,0.6312,0.3601,1.2283,4.3632,24.031,0.0,0.0,41.21160409556314,29.206484641638223,18.395904436860068,55.358361774744026,35.59334470989761,31.399317406143346,ZAYIF
404,AHSGY,13.71,-9.9803,-11.7761,-26.6453,33.7972,-16.5413,-22.776,1.1009,1.9874,1.7302,10.0448,48.9993,0.0,0.0,25.99829351535836,19.599220614334467,77.07337883959045,32.91808873720137,35.53915184982935,31.22866894197952,ZAYIF
405,YAYLA,19.55,-5.3727,-13.4956,-15.5872,34.5679,-9.609,-12.704,1.1386,0.5454,0.7158,5.97,32.0619,0.0833,0.2778,34.87201365187713,40.791144129692825,25.91296928327645,38.04607508532423,35.42727497952218,31.058020477815703,ZAYIF
